antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'lawmaking', 'law'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'discrimination', 'law'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'discrimination', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'discrimination'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'discrimination', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'discrimination'}),"frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'discrimination'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'discrimination', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'discrimination'}),"frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lawmaking', 'lecture'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'discrimination'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'lecture', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'legislation'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'discrimination'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'discrimination'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'legislation', 'discrimination'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'discrimination'}),"frozenset({'lawmaking', 'legislation'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'lecture'})",frozenset({'discrimination'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'discrimination'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'discrimination'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'discrimination'}),"frozenset({'legislation', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'europe'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'europe'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'european', 'eu'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'european', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'europe'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'europe'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'european', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'european', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'judicial'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'law'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economic', 'law'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'lecture'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'oligopoly'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'oligopoly', 'economic'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'study'})",frozenset({'economic'}),0.2,0.2,0.2,1.0,5.0,0.16,inf
"frozenset({'economics', 'economic'})",frozenset({'study'}),0.2,0.4,0.2,1.0,2.5,0.12,inf
"frozenset({'study', 'economic'})",frozenset({'economics'}),0.2,0.2,0.2,1.0,5.0,0.16,inf
frozenset({'economics'}),"frozenset({'study', 'economic'})",0.2,0.2,0.2,1.0,5.0,0.16,inf
frozenset({'economic'}),"frozenset({'economics', 'study'})",0.2,0.2,0.2,1.0,5.0,0.16,inf
"frozenset({'economic', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'economic'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'judicial', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'judicial', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economic', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'lecture', 'oligopoly'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'economic'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'economic'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'oligopoly'}),"frozenset({'lecture', 'economic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'oligopoly', 'study'})",frozenset({'economic'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'oligopoly', 'economic'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
frozenset({'oligopoly'}),"frozenset({'study', 'economic'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'economics', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'judicial'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'judicial', 'study'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'economics', 'lecture'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'oligopoly'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'oligopoly'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'economics', 'lecture'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'lecture', 'study'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'economics', 'oligopoly'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'oligopoly', 'study'})",frozenset({'economics'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
frozenset({'oligopoly'}),"frozenset({'economics', 'study'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'essay'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'student'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'methodology', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'study'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'essay'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'teaching'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'essay', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'methodology', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'essay', 'study'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'student'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'essay', 'teaching'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'teaching'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'essay', 'teaching'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'essay', 'study'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'teaching', 'study'})",frozenset({'essay'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'essay'}),"frozenset({'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'eu'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'europe'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'europe'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'european', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'judicial'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'eu', 'law'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'eu'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'judicial'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'judicial'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'eu'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'eu', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'honoursstudenten', 'masterclasses'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclass'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'masterclasses', 'masterclass'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'masterclasses', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'honoursstudenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'honoursstudenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studenten'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclass'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclass'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'studenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'honoursstudenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'honoursstudenten', 'studenten'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studentrechters'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclass'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclass'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'studentrechters', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'honoursstudenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'honoursstudenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclasses'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studenten'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclasses'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'studenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'honoursstudenten', 'studenten'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'honoursstudenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'masterclasses'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studentrechters'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclasses'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'studentrechters', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'honoursstudenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'honoursstudenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studentrechters'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'honoursstudenten', 'studenten'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'studentrechters'})",frozenset({'honoursstudenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'honoursstudenten'}),"frozenset({'studenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'honoursstudenten', 'studenten'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'honoursstudenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'judicial'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'judicial', 'study'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lecture', 'jurisdiction'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'jurisdiction', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'jurisdiction'}),"frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'jurisdiction', 'teaching'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'jurisdiction', 'law'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'teaching', 'law'})",frozenset({'jurisdiction'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'jurisdiction'}),"frozenset({'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'jurisdiction'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'teaching'})",frozenset({'jurisdiction'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'teaching'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'jurisdiction'}),"frozenset({'lecture', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lawmaking', 'lecture'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lawmaking', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'lawmaking'}),"frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lawmaking', 'legislation'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lawmaking', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'lawmaking'}),"frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'lecture'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lecture', 'teaching'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'teaching', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'legal'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'law', 'legal'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'legal'}),"frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'study', 'legal'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'law', 'legal'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
frozenset({'legal'}),"frozenset({'study', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'study'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lawmaking', 'lecture'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lawmaking', 'legislation'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'lecture'})",frozenset({'lawmaking'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'lawmaking'}),"frozenset({'legislation', 'lecture'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'oligopoly'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'lecture', 'study'})",frozenset({'oligopoly'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'oligopoly', 'study'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'oligopoly'}),"frozenset({'lecture', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'study'})",frozenset({'legal'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'legal'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'study', 'legal'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
frozenset({'legal'}),"frozenset({'legislation', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclasses'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'masterclasses', 'masterclass'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclass'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'studenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'masterclasses', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'studenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclasses'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'masterclasses', 'masterclass'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclass'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'studentrechters', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'masterclasses', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'studentrechters', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'studentrechters'})",frozenset({'masterclass'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclass'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclass'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'studenten', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'studentrechters', 'masterclass'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclass'}),"frozenset({'studenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studentrechters', 'masterclasses'})",frozenset({'studenten'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'masterclasses'})",frozenset({'studentrechters'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'studenten', 'studentrechters'})",frozenset({'masterclasses'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'masterclasses'}),"frozenset({'studenten', 'studentrechters'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studentrechters'}),"frozenset({'studenten', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'studenten'}),"frozenset({'studentrechters', 'masterclasses'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'student'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'methodology', 'study'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'study'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'student', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'student'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'methodology', 'teaching'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'teaching'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'student', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'methodology', 'teaching'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'methodology', 'study'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'teaching', 'study'})",frozenset({'methodology'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'methodology'}),"frozenset({'teaching', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student'})",frozenset({'pleading'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'pleading'})",frozenset({'practice'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
